,leage,game,view,length,real_time,duration,chat
110098,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:11,23137.551,gooo clutch!
110099,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:11,23137.966,HeyGuys tyler1EU HeyGuys tyler1EU HeyGuys tyler1EU HeyGuys tyler1EU
110100,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:11,23138.055,GOODBYE SPLYCE
110101,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:11,23138.222999999998,BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys
110102,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:12,23138.645,bye eu
110103,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:12,23138.717999999997,EU GEOGRAPHY LUL
110104,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:12,23138.806,Tanner Time PartyPopper Tanner Time PartyPopper Tanner Time PartyPopper
110105,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:12,23138.872000000003,EU STICK TO SOCCER LULW EU STICK TO SOCCER LULW EU STICK TO SOCCER LULW EU STICK TO SOCCER LULW EU STICK TO SOCCER LULW .
110106,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:13,23139.403,NA POG
110107,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:14,23140.514,HotPokket
110108,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:15,23141.305,♿ EU COMING THROUGH ♿ WHATS A DENTIST ♿ MEMES BANNED ♿ GIVE ALL MY MONEY TO THE GOVERNMENT ♿ BREXIT ♿ STARTED BOTH WORLD WARS ♿ HAD TO GET SAVED BY AMERICA ♿ BLEW A 13 COLONY LEAD
110109,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:15,23141.478,@shlefti yeah Americans aren't that intelligent
110110,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:15,23141.731,IMAGINE NOT BANNING RUMBLE VS HUNI LUL IMAGINE NOT BANNING RUMBLE VS HUNI LUL
110111,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:15,23142.031000000003,HotPokket
110112,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:16,23142.667,HotPokket Clap
110113,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:16,23142.682,"In our effort to bring Judgement to Twitch chat scammers, you can help us make a Decisive Strike with your Courage! If you see a scammer, take a screenshot and open a support ticket!"
110114,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:16,23143.178,NA 0-10 LUL
110115,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:17,23143.327999999998,♿ EU COMING THROUGH ♿ WHATS A DENTIST ♿ MEMES BANNED ♿ GIVE ALL MY MONEY TO THE GOVERNMENT ♿ BREXIT ♿ STARTED BOTH WORLD WARS ♿ HAD TO GET SAVED BY AMERICA ♿ BLEW A 13 COLONY LEAD
110116,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:17,23143.512000000002,FAKER > NA
110117,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:17,23143.756,g2 arent getting out of Groups LULW
110118,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:17,23143.877999999997,C9 CURSED THEM
110119,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:17,23143.987,EU trash LULW
110120,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:18,23144.682,na is best region Kapp
110121,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:18,23144.725,IMAGINE NOT BANNING RUMBLE AGAINST CG
110122,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:18,23145.04,HotPokket
110123,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:18,23145.07,KappaPride
110124,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:19,23145.31,EU CASTER HotPokket HotPokket HotPokket LET ME TALK I AM EU CASTER
110125,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:19,23145.341,NA EDUCATION LUL
110126,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:19,23145.433999999997,NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD NA SO BAD
110127,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:19,23145.45,HotPokket
110128,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:19,23145.682,BAN RUMBLE YOU TURKISH CLOWNS LULW
110129,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:19,23145.734,OMEGALUL
110130,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:20,23146.353,why do australians hate the word 'the'?
110131,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:20,23146.382999999998,HotPokket HotPokket HotPokket
110132,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:20,23146.612,TURKEY is ASIA. Not EU
110133,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:20,23146.705,HotPokket
110134,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:20,23146.828999999998,IF TURKEY LOOSES THEY HAVE TO RETURN CONSTANTINOPLE
110135,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:20,23146.831000000002,EU LMFAO
110136,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:20,23146.882999999998,♿ EU COMING THROUGH ♿ WHATS A DENTIST ♿ MEMES BANNED ♿ GIVE ALL MY MONEY TO THE GOVERNMENT ♿ BREXIT ♿ STARTED BOTH WORLD WARS ♿ HAD TO GET SAVED BY AMERICA ♿ BLEW A 13 COLONY LEAD
110137,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:20,23146.909,WutFace THAT SHIRT
110138,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:20,23147.004,6K irelia lol
110139,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:20,23147.241,Kappa
110140,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:21,23147.557,EU TOO POOR TO PAY FOR WORLDS SONG OMEGALUL EU TOO POOR TO PAY FOR WORLDS SONG OMEGALUL
110141,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:21,23147.907000000003,HotPokket MY TURN
110142,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:21,23148.015,EU MALDING LUL EU MALDING LUL EU MALDING LUL EU MALDING LUL EU MALDING LUL EU MALDING LUL EU MALDING LUL EU MALDING LUL
110143,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:22,23148.588,that neck tattoo
110144,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:22,23148.647999999997,Soccer... Lul Mericans think they speak Merican
110145,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:23,23149.836,KappaPride KappaPride KappaPride
110146,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:23,23149.838,D:
110147,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:23,23149.873,NO ENDER FeelsBadMan
110148,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:23,23149.906000000003,Kreygasm Kreygasm
110149,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:23,23150.055,@kroog_ why would you say that
110150,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:24,23151.155,HotPokket HotPokket HotPokket HotPokket HotPokket HotPokket HotPokket
110151,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:24,23151.21,HotPokket
110152,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:24,23151.243,MHM
110153,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:25,23151.366,HotPokket
110154,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:25,23151.401,HotPokket
110155,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:25,23151.708,Trevor FeelsBadMan
110156,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:25,23151.769,HotPokket HotPokket HotPokket
110157,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:25,23151.887000000002,HotPokket ME TALKING
110158,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:25,23151.963,♿ EU COMING THROUGH ♿ WHATS A DENTIST ♿ MEMES BANNED ♿ GIVE ALL MY MONEY TO THE GOVERNMENT ♿ BREXIT ♿ STARTED BOTH WORLD WARS ♿ HAD TO GET SAVED BY AMERICA ♿ BLEW A 13 COLONY LEAD
110159,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:26,23152.4,FROSK BEAUTIFUL
110160,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:26,23152.662999999997,RAINBOW
110161,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:26,23152.69,TREVOR LUL
110162,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:26,23152.8,CG is acctually winning lol
110163,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:26,23152.814,HotPokket ME TALK
110164,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:26,23152.915,NA LUL
110165,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:27,23153.392999999996,KappaPride
110166,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:27,23153.411,HotPokket LET ME SPEAK
110167,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:27,23153.509,NICE OUTFIT FROSK LUL
110168,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:27,23153.685,thanks
110169,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:27,23153.747000000003,KappaPride
110170,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:27,23154.064,lmao neck tat wtf?
110171,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:27,23154.185,too many suspenders
110172,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:28,23154.312,FORSK Kreygasm
110173,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:28,23154.36,KappaPride
110174,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:28,23154.36,FROSK <3
110175,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:28,23154.367000000002,HotPokket HotPokket HotPokket HotPokket HotPokket
110176,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:28,23154.405,KappaPride
110177,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:28,23154.421000000002,NotLikeThis 👈 👈 THIS IS EU PepeLaugh
110178,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:28,23154.487999999998,The earth LUL
110179,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:28,23154.62,HotPokket
110180,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:28,23154.632,TURKEY IS JUST AS BAD AS EU LULW
110181,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:28,23154.728,NA OVERHYPED LUL LMFAO LUL
110182,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:28,23154.805,NA OUTFIT
110183,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:28,23154.941000000003,KappaPride
110184,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:28,23155.226000000002,EU WHY SO QUIET LULW EU WHY SO QUIET LULW EU WHY SO QUIET LULW EU WHY SO QUIET LULW LULE
110185,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:29,23155.447,HotPokket
110186,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:29,23155.497000000003,KappaPride
110187,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:29,23155.566000000003,FeelsBadMan 📣 Flamen... PepeHands
110188,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:29,23155.619,HotPokket My turn
110189,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:29,23155.671000000002,Turkeyyy
110190,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:29,23155.801,DansGame
110191,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:29,23155.855,NOT BANNING RUMBLE GGGG
110192,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:29,23156.175,MY EYES! NotLikeThis
110193,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:29,23156.182,HotPokket HotPokket
110194,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:29,23156.254,EU MALD LULW
110195,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:30,23156.327999999998,Kreygasm Kreygasm Kreygasm Kreygasm frost
110196,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:30,23156.345,SPAWN DansGame SPAWN DansGame
110197,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:30,23156.502,thats an interesting outfit
110198,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:30,23156.601000000002,Chat calm down OkayChamp
110199,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:30,23156.891,WTF IS THAT EU LMFAOO
110200,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:31,23157.603,FROSK Pog
110201,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:31,23157.879,CAPS EVERYONE
110202,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:32,23158.849,Frosk i love
110203,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:32,23158.859,HotPokket GIRL POWAAA HotPokket
110204,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:32,23158.906000000003,NA = NO AMERICANS TALKING LUL
110205,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:32,23159.011000000002,WHAT IS SHE WEARING LOL
110206,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:32,23159.249,BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys
110207,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:33,23159.715,Just won 40euros by betting 100 to glutch... ofc after ur prediction i did that :D
110208,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:33,23159.783,BILLIE EILESH
110209,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:33,23160.13,OMG ITS JEFFREE STAR
110210,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:33,23160.222,D: trevor
110211,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:34,23160.767000000003,EU ACTUALLY MALDING PogU
